image_id,label,class_name
2838088405.jpg,3,Cassava Mosaic Disease (CMD)
2886723600.jpg,2,Cassava Green Mottle (CGM)
3044677012.jpg,4,Healthy
2771999001.jpg,2,Cassava Green Mottle (CGM)
1286409959.jpg,1,Cassava Brown Streak Disease (CBSD)
2592515359.jpg,3,Cassava Mosaic Disease (CMD)
3773593656.jpg,4,Healthy
3489790909.jpg,1,Cassava Brown Streak Disease (CBSD)
2674932619.jpg,3,Cassava Mosaic Disease (CMD)
1994159340.jpg,0,Cassava Bacterial Blight (CBB)
2926655687.jpg,3,Cassava Mosaic Disease (CMD)
2493854488.jpg,3,Cassava Mosaic Disease (CMD)
3641985438.jpg,2,Cassava Green Mottle (CGM)
2698895843.jpg,3,Cassava Mosaic Disease (CMD)
1677901945.jpg,4,Healthy
962558857.jpg,4,Healthy
2350937039.jpg,3,Cassava Mosaic Disease (CMD)
2682408847.jpg,1,Cassava Brown Streak Disease (CBSD)
2521900114.jpg,0,Cassava Bacterial Blight (CBB)
2228874754.jpg,0,Cassava Bacterial Blight (CBB)
1027550629.jpg,3,Cassava Mosaic Disease (CMD)
2603324706.jpg,4,Healthy
1584525423.jpg,2,Cassava Green Mottle (CGM)
1128373288.jpg,3,Cassava Mosaic Disease (CMD)
4044550421.jpg,4,Healthy
2241795551.jpg,3,Cassava Mosaic Disease (CMD)
2535154640.jpg,3,Cassava Mosaic Disease (CMD)
2350465175.jpg,2,Cassava Green Mottle (CGM)
3630665946.jpg,1,Cassava Brown Streak Disease (CBSD)
1607087968.jpg,4,Healthy
2012036161.jpg,0,Cassava Bacterial Blight (CBB)
231005253.jpg,4,Healthy
2467873182.jpg,1,Cassava Brown Streak Disease (CBSD)
1083149527.jpg,3,Cassava Mosaic Disease (CMD)
3859028489.jpg,2,Cassava Green Mottle (CGM)
109787893.jpg,3,Cassava Mosaic Disease (CMD)
252419229.jpg,3,Cassava Mosaic Disease (CMD)
902300140.jpg,4,Healthy
29157816.jpg,3,Cassava Mosaic Disease (CMD)
2530732959.jpg,3,Cassava Mosaic Disease (CMD)
3255912771.jpg,2,Cassava Green Mottle (CGM)
1442268656.jpg,4,Healthy
1304633262.jpg,4,Healthy
26805266.jpg,3,Cassava Mosaic Disease (CMD)
680707413.jpg,2,Cassava Green Mottle (CGM)
127665486.jpg,1,Cassava Brown Streak Disease (CBSD)
1176861748.jpg,1,Cassava Brown Streak Disease (CBSD)
1874752223.jpg,2,Cassava Green Mottle (CGM)
1844147447.jpg,2,Cassava Green Mottle (CGM)
3676057452.jpg,0,Cassava Bacterial Blight (CBB)
2501436016.jpg,2,Cassava Green Mottle (CGM)
1355611441.jpg,1,Cassava Brown Streak Disease (CBSD)
2976828159.jpg,3,Cassava Mosaic Disease (CMD)
2305707140.jpg,3,Cassava Mosaic Disease (CMD)
2532378110.jpg,3,Cassava Mosaic Disease (CMD)
2588915537.jpg,3,Cassava Mosaic Disease (CMD)
230708644.jpg,0,Cassava Bacterial Blight (CBB)
1708593214.jpg,0,Cassava Bacterial Blight (CBB)
2412789448.jpg,2,Cassava Green Mottle (CGM)
1590211674.jpg,2,Cassava Green Mottle (CGM)
4156615923.jpg,4,Healthy
2059254361.jpg,4,Healthy
11162952.jpg,3,Cassava Mosaic Disease (CMD)
3028978294.jpg,3,Cassava Mosaic Disease (CMD)
1224722414.jpg,4,Healthy
2475211704.jpg,2,Cassava Green Mottle (CGM)
2601582697.jpg,3,Cassava Mosaic Disease (CMD)
2598422574.jpg,1,Cassava Brown Streak Disease (CBSD)
1036774035.jpg,3,Cassava Mosaic Disease (CMD)
3018222933.jpg,3,Cassava Mosaic Disease (CMD)
1124741083.jpg,0,Cassava Bacterial Blight (CBB)
1129666944.jpg,1,Cassava Brown Streak Disease (CBSD)
1791724511.jpg,1,Cassava Brown Streak Disease (CBSD)
3221655507.jpg,0,Cassava Bacterial Blight (CBB)
2947932468.jpg,3,Cassava Mosaic Disease (CMD)
3452098908.jpg,4,Healthy
1303082197.jpg,1,Cassava Brown Streak Disease (CBSD)
1022307478.jpg,3,Cassava Mosaic Disease (CMD)
3606759049.jpg,1,Cassava Brown Streak Disease (CBSD)
2801727274.jpg,2,Cassava Green Mottle (CGM)
3700452393.jpg,2,Cassava Green Mottle (CGM)
693123459.jpg,4,Healthy
2133117540.jpg,1,Cassava Brown Streak Disease (CBSD)
1043086898.jpg,0,Cassava Bacterial Blight (CBB)
849184144.jpg,3,Cassava Mosaic Disease (CMD)
1772421330.jpg,1,Cassava Brown Streak Disease (CBSD)
2250984937.jpg,3,Cassava Mosaic Disease (CMD)
3479361153.jpg,1,Cassava Brown Streak Disease (CBSD)
1059498220.jpg,3,Cassava Mosaic Disease (CMD)
1953071676.jpg,2,Cassava Green Mottle (CGM)
2558099144.jpg,3,Cassava Mosaic Disease (CMD)
2778033959.jpg,3,Cassava Mosaic Disease (CMD)
2286469795.jpg,0,Cassava Bacterial Blight (CBB)
1632883265.jpg,2,Cassava Green Mottle (CGM)
2869976219.jpg,3,Cassava Mosaic Disease (CMD)
3460186370.jpg,1,Cassava Brown Streak Disease (CBSD)
554934001.jpg,0,Cassava Bacterial Blight (CBB)
264213180.jpg,3,Cassava Mosaic Disease (CMD)
3441418915.jpg,0,Cassava Bacterial Blight (CBB)
3777280771.jpg,2,Cassava Green Mottle (CGM)
380002014.jpg,2,Cassava Green Mottle (CGM)
1961893968.jpg,2,Cassava Green Mottle (CGM)
1431172246.jpg,4,Healthy
3027691323.jpg,2,Cassava Green Mottle (CGM)
2557430640.jpg,3,Cassava Mosaic Disease (CMD)
3295243647.jpg,0,Cassava Bacterial Blight (CBB)
2890583988.jpg,3,Cassava Mosaic Disease (CMD)
314810495.jpg,1,Cassava Brown Streak Disease (CBSD)
2832444358.jpg,3,Cassava Mosaic Disease (CMD)
2165907459.jpg,3,Cassava Mosaic Disease (CMD)
2786560780.jpg,3,Cassava Mosaic Disease (CMD)
265552623.jpg,4,Healthy
3311927682.jpg,4,Healthy
3809682538.jpg,0,Cassava Bacterial Blight (CBB)
3063317075.jpg,2,Cassava Green Mottle (CGM)
2315459950.jpg,3,Cassava Mosaic Disease (CMD)
2442102115.jpg,3,Cassava Mosaic Disease (CMD)
2429941129.jpg,0,Cassava Bacterial Blight (CBB)
3823683287.jpg,2,Cassava Green Mottle (CGM)
2313851666.jpg,4,Healthy
268370627.jpg,3,Cassava Mosaic Disease (CMD)
215336631.jpg,4,Healthy
2137686815.jpg,1,Cassava Brown Streak Disease (CBSD)
3057848148.jpg,1,Cassava Brown Streak Disease (CBSD)
2657664587.jpg,1,Cassava Brown Streak Disease (CBSD)
2369898303.jpg,3,Cassava Mosaic Disease (CMD)
235457255.jpg,1,Cassava Brown Streak Disease (CBSD)
2326411546.jpg,0,Cassava Bacterial Blight (CBB)
1312770396.jpg,0,Cassava Bacterial Blight (CBB)
2556134164.jpg,3,Cassava Mosaic Disease (CMD)
2447025051.jpg,3,Cassava Mosaic Disease (CMD)
2558709233.jpg,4,Healthy
319910228.jpg,3,Cassava Mosaic Disease (CMD)
3250010085.jpg,0,Cassava Bacterial Blight (CBB)
1520664922.jpg,0,Cassava Bacterial Blight (CBB)
1321561951.jpg,4,Healthy
1821532934.jpg,1,Cassava Brown Streak Disease (CBSD)
2195231837.jpg,3,Cassava Mosaic Disease (CMD)
1489666486.jpg,2,Cassava Green Mottle (CGM)
1077032520.jpg,1,Cassava Brown Streak Disease (CBSD)
1553995001.jpg,2,Cassava Green Mottle (CGM)
20153440.jpg,0,Cassava Bacterial Blight (CBB)
241826799.jpg,0,Cassava Bacterial Blight (CBB)
1316805765.jpg,4,Healthy
106169527.jpg,3,Cassava Mosaic Disease (CMD)
1814107943.jpg,1,Cassava Brown Streak Disease (CBSD)
1921186959.jpg,2,Cassava Green Mottle (CGM)
1386736977.jpg,3,Cassava Mosaic Disease (CMD)
1170646822.jpg,3,Cassava Mosaic Disease (CMD)
2510425004.jpg,3,Cassava Mosaic Disease (CMD)
2675081726.jpg,3,Cassava Mosaic Disease (CMD)
1380973855.jpg,2,Cassava Green Mottle (CGM)
218298419.jpg,4,Healthy
1055305901.jpg,3,Cassava Mosaic Disease (CMD)
2618046687.jpg,3,Cassava Mosaic Disease (CMD)
2312938681.jpg,3,Cassava Mosaic Disease (CMD)
3030283465.jpg,3,Cassava Mosaic Disease (CMD)
2305030489.jpg,3,Cassava Mosaic Disease (CMD)
1622560138.jpg,2,Cassava Green Mottle (CGM)
3946178245.jpg,1,Cassava Brown Streak Disease (CBSD)
1125517777.jpg,1,Cassava Brown Streak Disease (CBSD)
1014087087.jpg,3,Cassava Mosaic Disease (CMD)
2604759921.jpg,0,Cassava Bacterial Blight (CBB)
2579661446.jpg,3,Cassava Mosaic Disease (CMD)
1231451126.jpg,0,Cassava Bacterial Blight (CBB)
353746186.jpg,0,Cassava Bacterial Blight (CBB)
2454473241.jpg,0,Cassava Bacterial Blight (CBB)
471996434.jpg,0,Cassava Bacterial Blight (CBB)
1744206889.jpg,3,Cassava Mosaic Disease (CMD)
2486584885.jpg,2,Cassava Green Mottle (CGM)
1829924843.jpg,2,Cassava Green Mottle (CGM)
1053331543.jpg,3,Cassava Mosaic Disease (CMD)
659696981.jpg,4,Healthy
2355183188.jpg,3,Cassava Mosaic Disease (CMD)
1079224858.jpg,3,Cassava Mosaic Disease (CMD)
3571405769.jpg,4,Healthy
1685677129.jpg,0,Cassava Bacterial Blight (CBB)
710999120.jpg,4,Healthy
1121048541.jpg,2,Cassava Green Mottle (CGM)
1003218714.jpg,2,Cassava Green Mottle (CGM)
2295473688.jpg,3,Cassava Mosaic Disease (CMD)
3960669389.jpg,4,Healthy
2387214009.jpg,3,Cassava Mosaic Disease (CMD)
2467729031.jpg,1,Cassava Brown Streak Disease (CBSD)
3981645736.jpg,0,Cassava Bacterial Blight (CBB)
4240036351.jpg,4,Healthy
249927375.jpg,1,Cassava Brown Streak Disease (CBSD)
1190620431.jpg,0,Cassava Bacterial Blight (CBB)
2903816305.jpg,3,Cassava Mosaic Disease (CMD)
2865479509.jpg,4,Healthy
2764717089.jpg,1,Cassava Brown Streak Disease (CBSD)
1290729293.jpg,3,Cassava Mosaic Disease (CMD)
254280460.jpg,3,Cassava Mosaic Disease (CMD)
3735081293.jpg,2,Cassava Green Mottle (CGM)
2309908274.jpg,3,Cassava Mosaic Disease (CMD)
778084917.jpg,4,Healthy
1849702886.jpg,0,Cassava Bacterial Blight (CBB)
2298308938.jpg,0,Cassava Bacterial Blight (CBB)
1522449555.jpg,0,Cassava Bacterial Blight (CBB)
3128822987.jpg,1,Cassava Brown Streak Disease (CBSD)
2823935203.jpg,1,Cassava Brown Streak Disease (CBSD)
2631607520.jpg,0,Cassava Bacterial Blight (CBB)
2310151729.jpg,3,Cassava Mosaic Disease (CMD)
2888967355.jpg,3,Cassava Mosaic Disease (CMD)
2876644518.jpg,3,Cassava Mosaic Disease (CMD)
4059786587.jpg,1,Cassava Brown Streak Disease (CBSD)
2573889485.jpg,3,Cassava Mosaic Disease (CMD)
2626502975.jpg,3,Cassava Mosaic Disease (CMD)
2767841280.jpg,3,Cassava Mosaic Disease (CMD)
2816014823.jpg,2,Cassava Green Mottle (CGM)
2809677329.jpg,4,Healthy
2728936550.jpg,3,Cassava Mosaic Disease (CMD)
2912938303.jpg,3,Cassava Mosaic Disease (CMD)
533486476.jpg,4,Healthy
1136746572.jpg,1,Cassava Brown Streak Disease (CBSD)
1706377266.jpg,1,Cassava Brown Streak Disease (CBSD)
2673511442.jpg,3,Cassava Mosaic Disease (CMD)
3567018385.jpg,4,Healthy
360356909.jpg,1,Cassava Brown Streak Disease (CBSD)
2683464620.jpg,2,Cassava Green Mottle (CGM)
1161877959.jpg,3,Cassava Mosaic Disease (CMD)
1798004899.jpg,2,Cassava Green Mottle (CGM)
2368468468.jpg,3,Cassava Mosaic Disease (CMD)
2155641559.jpg,2,Cassava Green Mottle (CGM)
2848956847.jpg,2,Cassava Green Mottle (CGM)
3706939010.jpg,1,Cassava Brown Streak Disease (CBSD)
3401928000.jpg,1,Cassava Brown Streak Disease (CBSD)
2085823072.jpg,1,Cassava Brown Streak Disease (CBSD)
1293096589.jpg,2,Cassava Green Mottle (CGM)
3829295052.jpg,2,Cassava Green Mottle (CGM)
3179751044.jpg,2,Cassava Green Mottle (CGM)
1141170826.jpg,3,Cassava Mosaic Disease (CMD)
1979482917.jpg,2,Cassava Green Mottle (CGM)
1362873947.jpg,4,Healthy
2857145632.jpg,2,Cassava Green Mottle (CGM)
2631828957.jpg,3,Cassava Mosaic Disease (CMD)
1968070287.jpg,2,Cassava Green Mottle (CGM)
2627477973.jpg,3,Cassava Mosaic Disease (CMD)
2275346369.jpg,3,Cassava Mosaic Disease (CMD)
298282454.jpg,0,Cassava Bacterial Blight (CBB)
2824543301.jpg,3,Cassava Mosaic Disease (CMD)
2064463834.jpg,3,Cassava Mosaic Disease (CMD)
2950296970.jpg,2,Cassava Green Mottle (CGM)
2505377282.jpg,3,Cassava Mosaic Disease (CMD)
2159752225.jpg,0,Cassava Bacterial Blight (CBB)
2439113989.jpg,3,Cassava Mosaic Disease (CMD)
2976549761.jpg,3,Cassava Mosaic Disease (CMD)
2937475822.jpg,1,Cassava Brown Streak Disease (CBSD)
2162974759.jpg,3,Cassava Mosaic Disease (CMD)
2205985978.jpg,3,Cassava Mosaic Disease (CMD)
2955761671.jpg,3,Cassava Mosaic Disease (CMD)
1066635665.jpg,3,Cassava Mosaic Disease (CMD)
1506855289.jpg,2,Cassava Green Mottle (CGM)
2061601006.jpg,0,Cassava Bacterial Blight (CBB)
117969308.jpg,2,Cassava Green Mottle (CGM)
2424512992.jpg,3,Cassava Mosaic Disease (CMD)
27426972.jpg,1,Cassava Brown Streak Disease (CBSD)
2194319348.jpg,4,Healthy
3149626447.jpg,1,Cassava Brown Streak Disease (CBSD)
3488960155.jpg,0,Cassava Bacterial Blight (CBB)
2683970067.jpg,0,Cassava Bacterial Blight (CBB)
1100532272.jpg,2,Cassava Green Mottle (CGM)
2257902017.jpg,3,Cassava Mosaic Disease (CMD)
424041602.jpg,0,Cassava Bacterial Blight (CBB)
1695268361.jpg,0,Cassava Bacterial Blight (CBB)
2178075893.jpg,3,Cassava Mosaic Disease (CMD)
2915539500.jpg,0,Cassava Bacterial Blight (CBB)
263737164.jpg,1,Cassava Brown Streak Disease (CBSD)
446511089.jpg,4,Healthy
3151955638.jpg,2,Cassava Green Mottle (CGM)
1171469131.jpg,0,Cassava Bacterial Blight (CBB)
3684580496.jpg,2,Cassava Green Mottle (CGM)
2302050669.jpg,3,Cassava Mosaic Disease (CMD)
2173138048.jpg,2,Cassava Green Mottle (CGM)
2616771269.jpg,4,Healthy
2809101504.jpg,0,Cassava Bacterial Blight (CBB)
2769497886.jpg,3,Cassava Mosaic Disease (CMD)
340110323.jpg,0,Cassava Bacterial Blight (CBB)
1418701712.jpg,1,Cassava Brown Streak Disease (CBSD)
1654717395.jpg,1,Cassava Brown Streak Disease (CBSD)
329996274.jpg,0,Cassava Bacterial Blight (CBB)
2714131195.jpg,3,Cassava Mosaic Disease (CMD)
2938739855.jpg,4,Healthy
2694336156.jpg,1,Cassava Brown Streak Disease (CBSD)
1054468967.jpg,3,Cassava Mosaic Disease (CMD)
2718170987.jpg,2,Cassava Green Mottle (CGM)
2689732222.jpg,3,Cassava Mosaic Disease (CMD)
1267796913.jpg,0,Cassava Bacterial Blight (CBB)
2281569885.jpg,3,Cassava Mosaic Disease (CMD)
1252142336.jpg,2,Cassava Green Mottle (CGM)
1043184548.jpg,3,Cassava Mosaic Disease (CMD)
2885037950.jpg,3,Cassava Mosaic Disease (CMD)
2958183891.jpg,1,Cassava Brown Streak Disease (CBSD)
1376091294.jpg,0,Cassava Bacterial Blight (CBB)
1700812370.jpg,0,Cassava Bacterial Blight (CBB)
3492042850.jpg,0,Cassava Bacterial Blight (CBB)
2109198789.jpg,0,Cassava Bacterial Blight (CBB)
2571654176.jpg,0,Cassava Bacterial Blight (CBB)
2899479239.jpg,3,Cassava Mosaic Disease (CMD)
3466878993.jpg,4,Healthy
768729652.jpg,0,Cassava Bacterial Blight (CBB)
2334816415.jpg,3,Cassava Mosaic Disease (CMD)
2440615090.jpg,3,Cassava Mosaic Disease (CMD)
1377755607.jpg,2,Cassava Green Mottle (CGM)
2949112902.jpg,3,Cassava Mosaic Disease (CMD)
3710070887.jpg,1,Cassava Brown Streak Disease (CBSD)
1023837322.jpg,3,Cassava Mosaic Disease (CMD)
2757539730.jpg,3,Cassava Mosaic Disease (CMD)
1924360069.jpg,0,Cassava Bacterial Blight (CBB)
115438345.jpg,2,Cassava Green Mottle (CGM)
2437213619.jpg,3,Cassava Mosaic Disease (CMD)
3162831635.jpg,0,Cassava Bacterial Blight (CBB)
2356938780.jpg,0,Cassava Bacterial Blight (CBB)
2869773815.jpg,2,Cassava Green Mottle (CGM)
2421223189.jpg,3,Cassava Mosaic Disease (CMD)
361789228.jpg,3,Cassava Mosaic Disease (CMD)
1207682270.jpg,2,Cassava Green Mottle (CGM)
1905776137.jpg,2,Cassava Green Mottle (CGM)
1363807985.jpg,4,Healthy
3325973632.jpg,4,Healthy
2345003518.jpg,1,Cassava Brown Streak Disease (CBSD)
3446353254.jpg,0,Cassava Bacterial Blight (CBB)
3798939425.jpg,0,Cassava Bacterial Blight (CBB)
2509423780.jpg,3,Cassava Mosaic Disease (CMD)
1385808202.jpg,3,Cassava Mosaic Disease (CMD)
400794559.jpg,4,Healthy
2795015114.jpg,0,Cassava Bacterial Blight (CBB)
2681268297.jpg,3,Cassava Mosaic Disease (CMD)
1477652298.jpg,1,Cassava Brown Streak Disease (CBSD)
2622093497.jpg,2,Cassava Green Mottle (CGM)
1020245430.jpg,3,Cassava Mosaic Disease (CMD)
338249302.jpg,2,Cassava Green Mottle (CGM)
2717138442.jpg,0,Cassava Bacterial Blight (CBB)
2655421163.jpg,3,Cassava Mosaic Disease (CMD)
1002255315.jpg,3,Cassava Mosaic Disease (CMD)
1969270538.jpg,2,Cassava Green Mottle (CGM)
1758318062.jpg,2,Cassava Green Mottle (CGM)
4276709796.jpg,4,Healthy
2964066000.jpg,3,Cassava Mosaic Disease (CMD)
1957293251.jpg,1,Cassava Brown Streak Disease (CBSD)
2421789568.jpg,2,Cassava Green Mottle (CGM)
2604878350.jpg,4,Healthy
2647587429.jpg,3,Cassava Mosaic Disease (CMD)
2669158036.jpg,1,Cassava Brown Streak Disease (CBSD)
1258222691.jpg,2,Cassava Green Mottle (CGM)
1358076537.jpg,0,Cassava Bacterial Blight (CBB)
2323114986.jpg,3,Cassava Mosaic Disease (CMD)
1053317741.jpg,3,Cassava Mosaic Disease (CMD)
2154826200.jpg,0,Cassava Bacterial Blight (CBB)
2697751572.jpg,2,Cassava Green Mottle (CGM)
3073578752.jpg,2,Cassava Green Mottle (CGM)
385495929.jpg,4,Healthy
1633652647.jpg,1,Cassava Brown Streak Disease (CBSD)
983014273.jpg,0,Cassava Bacterial Blight (CBB)
2324786048.jpg,3,Cassava Mosaic Disease (CMD)
2644492010.jpg,2,Cassava Green Mottle (CGM)
2370587478.jpg,3,Cassava Mosaic Disease (CMD)
2302273705.jpg,3,Cassava Mosaic Disease (CMD)
2692229898.jpg,2,Cassava Green Mottle (CGM)
2516584960.jpg,3,Cassava Mosaic Disease (CMD)
2725135519.jpg,3,Cassava Mosaic Disease (CMD)
2627328998.jpg,3,Cassava Mosaic Disease (CMD)
2170557341.jpg,3,Cassava Mosaic Disease (CMD)
1207863833.jpg,4,Healthy
2669311524.jpg,2,Cassava Green Mottle (CGM)
2956431693.jpg,3,Cassava Mosaic Disease (CMD)
1119403430.jpg,1,Cassava Brown Streak Disease (CBSD)
1009049118.jpg,3,Cassava Mosaic Disease (CMD)
4084684483.jpg,1,Cassava Brown Streak Disease (CBSD)
1221389553.jpg,0,Cassava Bacterial Blight (CBB)
1622070201.jpg,2,Cassava Green Mottle (CGM)
241148727.jpg,2,Cassava Green Mottle (CGM)
2676739947.jpg,3,Cassava Mosaic Disease (CMD)
854102052.jpg,0,Cassava Bacterial Blight (CBB)
2150679320.jpg,3,Cassava Mosaic Disease (CMD)
3190970408.jpg,2,Cassava Green Mottle (CGM)
184765272.jpg,1,Cassava Brown Streak Disease (CBSD)
3672575801.jpg,2,Cassava Green Mottle (CGM)
1469995634.jpg,1,Cassava Brown Streak Disease (CBSD)
3992156989.jpg,1,Cassava Brown Streak Disease (CBSD)
2520575801.jpg,3,Cassava Mosaic Disease (CMD)
2970713601.jpg,3,Cassava Mosaic Disease (CMD)
1445369057.jpg,1,Cassava Brown Streak Disease (CBSD)
282061991.jpg,3,Cassava Mosaic Disease (CMD)
3061536410.jpg,2,Cassava Green Mottle (CGM)
2663554074.jpg,3,Cassava Mosaic Disease (CMD)
1137631673.jpg,1,Cassava Brown Streak Disease (CBSD)
1125560878.jpg,0,Cassava Bacterial Blight (CBB)
3251222806.jpg,4,Healthy
1983581913.jpg,3,Cassava Mosaic Disease (CMD)
1791561646.jpg,2,Cassava Green Mottle (CGM)
1309857132.jpg,0,Cassava Bacterial Blight (CBB)
2430068379.jpg,3,Cassava Mosaic Disease (CMD)
3393956189.jpg,3,Cassava Mosaic Disease (CMD)
2741519418.jpg,3,Cassava Mosaic Disease (CMD)
2334618381.jpg,2,Cassava Green Mottle (CGM)
117031981.jpg,3,Cassava Mosaic Disease (CMD)
1165169660.jpg,3,Cassava Mosaic Disease (CMD)
2217792341.jpg,1,Cassava Brown Streak Disease (CBSD)
1176362801.jpg,3,Cassava Mosaic Disease (CMD)
1015034348.jpg,3,Cassava Mosaic Disease (CMD)
2418737961.jpg,3,Cassava Mosaic Disease (CMD)
2397652699.jpg,4,Healthy
1606494561.jpg,1,Cassava Brown Streak Disease (CBSD)
1269550303.jpg,4,Healthy
1938614393.jpg,0,Cassava Bacterial Blight (CBB)
2050623186.jpg,3,Cassava Mosaic Disease (CMD)
3674280452.jpg,4,Healthy
3082742585.jpg,1,Cassava Brown Streak Disease (CBSD)
2665470851.jpg,1,Cassava Brown Streak Disease (CBSD)
2258402011.jpg,0,Cassava Bacterial Blight (CBB)
2839218699.jpg,1,Cassava Brown Streak Disease (CBSD)
2797611751.jpg,2,Cassava Green Mottle (CGM)
2627504664.jpg,1,Cassava Brown Streak Disease (CBSD)
2677500017.jpg,3,Cassava Mosaic Disease (CMD)
646841236.jpg,4,Healthy
114721185.jpg,3,Cassava Mosaic Disease (CMD)
2830023895.jpg,4,Healthy
3328736018.jpg,1,Cassava Brown Streak Disease (CBSD)
86271785.jpg,4,Healthy
1545947455.jpg,0,Cassava Bacterial Blight (CBB)
2192563382.jpg,1,Cassava Brown Streak Disease (CBSD)
4036237704.jpg,0,Cassava Bacterial Blight (CBB)
2467324210.jpg,3,Cassava Mosaic Disease (CMD)
282573788.jpg,3,Cassava Mosaic Disease (CMD)
2330158228.jpg,3,Cassava Mosaic Disease (CMD)
220364890.jpg,3,Cassava Mosaic Disease (CMD)
2245188644.jpg,2,Cassava Green Mottle (CGM)
3327250048.jpg,0,Cassava Bacterial Blight (CBB)
2537564827.jpg,3,Cassava Mosaic Disease (CMD)
1869166281.jpg,2,Cassava Green Mottle (CGM)
2545092425.jpg,3,Cassava Mosaic Disease (CMD)
1604328731.jpg,1,Cassava Brown Streak Disease (CBSD)
3078295332.jpg,2,Cassava Green Mottle (CGM)
2667674667.jpg,3,Cassava Mosaic Disease (CMD)
2873516336.jpg,4,Healthy
2761911674.jpg,3,Cassava Mosaic Disease (CMD)
3884189662.jpg,2,Cassava Green Mottle (CGM)
2329782169.jpg,3,Cassava Mosaic Disease (CMD)
2247595260.jpg,1,Cassava Brown Streak Disease (CBSD)
2482667092.jpg,1,Cassava Brown Streak Disease (CBSD)
3427302906.jpg,2,Cassava Green Mottle (CGM)
261407694.jpg,3,Cassava Mosaic Disease (CMD)
3386572570.jpg,4,Healthy
2824899604.jpg,3,Cassava Mosaic Disease (CMD)
2237983224.jpg,3,Cassava Mosaic Disease (CMD)
270577825.jpg,3,Cassava Mosaic Disease (CMD)
2748659636.jpg,3,Cassava Mosaic Disease (CMD)
2706707526.jpg,3,Cassava Mosaic Disease (CMD)
1425848299.jpg,2,Cassava Green Mottle (CGM)
100472565.jpg,2,Cassava Green Mottle (CGM)
1861343358.jpg,2,Cassava Green Mottle (CGM)
237477480.jpg,3,Cassava Mosaic Disease (CMD)
3362743829.jpg,4,Healthy
2177099962.jpg,3,Cassava Mosaic Disease (CMD)
1223678256.jpg,2,Cassava Green Mottle (CGM)
461442834.jpg,4,Healthy
2826533790.jpg,3,Cassava Mosaic Disease (CMD)
2895265438.jpg,3,Cassava Mosaic Disease (CMD)
2950554996.jpg,2,Cassava Green Mottle (CGM)
2682988710.jpg,2,Cassava Green Mottle (CGM)
3611961543.jpg,4,Healthy
729230062.jpg,0,Cassava Bacterial Blight (CBB)
2627681219.jpg,1,Cassava Brown Streak Disease (CBSD)
1232814934.jpg,2,Cassava Green Mottle (CGM)
3281185613.jpg,2,Cassava Green Mottle (CGM)
2580251037.jpg,1,Cassava Brown Streak Disease (CBSD)
274875938.jpg,3,Cassava Mosaic Disease (CMD)
1933576413.jpg,2,Cassava Green Mottle (CGM)
3972035105.jpg,4,Healthy
149981640.jpg,0,Cassava Bacterial Blight (CBB)
2806775485.jpg,2,Cassava Green Mottle (CGM)
1608857677.jpg,2,Cassava Green Mottle (CGM)
2248271758.jpg,3,Cassava Mosaic Disease (CMD)
2645604766.jpg,4,Healthy
4173729579.jpg,0,Cassava Bacterial Blight (CBB)
326197492.jpg,1,Cassava Brown Streak Disease (CBSD)
1950245943.jpg,4,Healthy
2591214173.jpg,3,Cassava Mosaic Disease (CMD)
1008126487.jpg,3,Cassava Mosaic Disease (CMD)
2707769947.jpg,3,Cassava Mosaic Disease (CMD)
821382382.jpg,0,Cassava Bacterial Blight (CBB)
2953075261.jpg,0,Cassava Bacterial Blight (CBB)
2349814871.jpg,4,Healthy
2207440318.jpg,3,Cassava Mosaic Disease (CMD)
1985171979.jpg,2,Cassava Green Mottle (CGM)
2583614987.jpg,3,Cassava Mosaic Disease (CMD)
3290949725.jpg,0,Cassava Bacterial Blight (CBB)
2360488666.jpg,0,Cassava Bacterial Blight (CBB)
4144053251.jpg,4,Healthy
3612886181.jpg,1,Cassava Brown Streak Disease (CBSD)
2980893698.jpg,2,Cassava Green Mottle (CGM)
2341588461.jpg,1,Cassava Brown Streak Disease (CBSD)
1064688608.jpg,2,Cassava Green Mottle (CGM)
1920198241.jpg,1,Cassava Brown Streak Disease (CBSD)
1580921361.jpg,2,Cassava Green Mottle (CGM)
1695184578.jpg,0,Cassava Bacterial Blight (CBB)
3402404465.jpg,2,Cassava Green Mottle (CGM)
2013804410.jpg,2,Cassava Green Mottle (CGM)
3890689694.jpg,0,Cassava Bacterial Blight (CBB)
220903933.jpg,4,Healthy
3153277814.jpg,3,Cassava Mosaic Disease (CMD)
3668890746.jpg,2,Cassava Green Mottle (CGM)
3577442172.jpg,1,Cassava Brown Streak Disease (CBSD)
2964319583.jpg,3,Cassava Mosaic Disease (CMD)
1047071545.jpg,3,Cassava Mosaic Disease (CMD)
1282714006.jpg,2,Cassava Green Mottle (CGM)
1235142158.jpg,4,Healthy
1446872004.jpg,0,Cassava Bacterial Blight (CBB)
4195466993.jpg,4,Healthy
1855389006.jpg,4,Healthy
1144686555.jpg,1,Cassava Brown Streak Disease (CBSD)
385685508.jpg,1,Cassava Brown Streak Disease (CBSD)
2202374658.jpg,3,Cassava Mosaic Disease (CMD)
3948282099.jpg,0,Cassava Bacterial Blight (CBB)
2877613558.jpg,3,Cassava Mosaic Disease (CMD)
2658253908.jpg,3,Cassava Mosaic Disease (CMD)
